target,train_dataset,test_dataset,model,feature_extractor,augmentations,seed,train_auroc,val_auroc,test_auroc
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,dino_p16,simple_rotate,1,0.9142156839370728,0.8517939448356628,0.7611364722251892
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,dino_p16,simple_rotate,2,0.8666062355041504,0.8748131990432739,0.7290981411933899
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,dino_p16,simple_rotate,3,0.9197899103164673,0.8809734582901001,0.7678254842758179
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,dino_p16,simple_rotate,4,0.9323806166648865,0.8819361925125122,0.7561804056167603
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_patchwise,0,0.8566837310791016,0.8562156558036804,0.7058812379837036
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_patchwise,1,0.8919904828071594,0.879308819770813,0.7295631766319275
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_patchwise,2,0.8627274632453918,0.8802511096000671,0.6820988655090332
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_patchwise,3,0.8809070587158203,0.8439890146255493,0.7062346339225769
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_patchwise,4,0.855618417263031,0.846348762512207,0.693080723285675
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_slidewise,0,0.9118434190750122,0.8714407086372375,0.7553616762161255
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_slidewise,1,0.8809911012649536,0.8479436039924622,0.7241631746292114
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_slidewise,2,0.8225582242012024,0.8569499254226685,0.7499664425849915
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_slidewise,3,0.9244670867919922,0.8712552189826965,0.6978595852851868
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,Macenko_slidewise,4,0.8423154950141907,0.8213258981704712,0.7419264912605286
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,all,0,0.7383199334144592,0.7995832562446594,0.7425197958946228
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,all,1,0.7003404498100281,0.7976303696632385,0.6350370645523071
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,all,2,0.91817706823349,0.8253652453422546,0.6212798953056335
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,all,3,0.8953760266304016,0.8499664664268494,0.690921425819397
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,all,4,0.9306467175483704,0.8232408761978149,0.7026955485343933
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,none,0,0.9217719435691833,0.8798288702964783,0.7291505932807922
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,none,1,0.8532255291938782,0.8600536584854126,0.7379319071769714
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,none,2,0.808663547039032,0.8646342158317566,0.7262203097343445
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,none,3,0.8230693936347961,0.8621859550476074,0.7251240611076355
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,none,4,0.8621100783348083,0.8426060676574707,0.7348316311836243
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,simple_rotate,0,0.9065902829170227,0.8653869032859802,0.733668863773346
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,simple_rotate,1,0.861646294593811,0.8524810671806335,0.7359499335289001
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,simple_rotate,2,0.881520688533783,0.8568815588951111,0.7679170966148376
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,simple_rotate,3,0.8663722276687622,0.8574830889701843,0.7490766644477844
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,owkin,simple_rotate,4,0.8086773753166199,0.8505105972290039,0.7297938466072083
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_patchwise,0,0.7954298853874207,0.8023504614830017,0.6142187714576721
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_patchwise,1,0.8164653778076172,0.7902206182479858,0.6137464642524719
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_patchwise,2,0.7498347163200378,0.8171271681785583,0.6498018503189087
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_patchwise,3,0.7858802080154419,0.7987927198410034,0.673271894454956
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_patchwise,4,0.8479291200637817,0.8039724230766296,0.6560489535331726
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_slidewise,0,0.8792282342910767,0.8249349594116211,0.6435253024101257
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_slidewise,1,0.856513500213623,0.811529278755188,0.721572995185852
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_slidewise,2,0.86027592420578,0.8230732083320618,0.6824865341186523
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_slidewise,3,0.857979953289032,0.8123335838317871,0.7156210541725159
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,Macenko_slidewise,4,0.7784802913665771,0.8101490139961243,0.671517550945282
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,all,0,0.791868269443512,0.7915069460868835,0.7163695693016052
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,all,1,0.8494436144828796,0.803976833820343,0.7301058173179626
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,all,2,0.8372322916984558,0.8076198697090149,0.708629310131073
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,all,3,0.8610147833824158,0.8111690878868103,0.713525652885437
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,all,4,0.7995437979698181,0.7947894930839539,0.7155815958976746
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,none,0,0.8004127740859985,0.7917897701263428,0.6702322363853455
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,none,1,0.777054488658905,0.7840792536735535,0.6688635349273682
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,none,2,0.7465831637382507,0.7973472476005554,0.6944193840026855
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,none,3,0.7791690230369568,0.7974564433097839,0.684918999671936
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,none,4,0.8417764902114868,0.7986080050468445,0.6519023776054382
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,simple_rotate,0,0.7924913763999939,0.7849861979484558,0.6818195581436157
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,simple_rotate,1,0.8146868944168091,0.7954558730125427,0.6998425126075745
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,simple_rotate,2,0.7765520811080933,0.7982916235923767,0.6824352145195007
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,simple_rotate,3,0.7580987215042114,0.7683795690536499,0.6705828309059143
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,resnet50,simple_rotate,4,0.8095710873603821,0.7706128358840942,0.6564021110534668
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_patchwise,0,0.8704542517662048,0.797112762928009,0.7218049168586731
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_patchwise,1,0.9166801571846008,0.8269346356391907,0.6853440403938293
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_patchwise,2,0.8604795336723328,0.8203226923942566,0.7630038857460022
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_patchwise,3,0.8651092648506165,0.8349472284317017,0.7578730583190918
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_patchwise,4,0.8990702033042908,0.8178375363349915,0.7116494178771973
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_slidewise,0,0.8706029057502747,0.8057293891906738,0.7826623916625977
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_slidewise,1,0.9046863913536072,0.8218278288841248,0.7736492156982422
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_slidewise,2,0.8935033679008484,0.802717387676239,0.7729804515838623
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_slidewise,3,0.902561604976654,0.8220915198326111,0.7443699240684509
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,Macenko_slidewise,4,0.9346305727958679,0.8218966722488403,0.7037085890769958
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,all,0,0.8872017860412598,0.8292555212974548,0.76114821434021
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,all,1,0.8687794804573059,0.8387517929077148,0.7607780694961548
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,all,2,0.900551438331604,0.8353056907653809,0.7732090353965759
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,all,3,0.8915926814079285,0.8278447389602661,0.7000675201416016
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,all,4,0.8631389737129211,0.8276348114013672,0.7587130665779114
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,none,0,0.9090577960014343,0.8317292332649231,0.7258305549621582
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,none,1,0.8802101016044617,0.8099684119224548,0.7906891703605652
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,none,2,0.8688560724258423,0.8241209983825684,0.7492133975028992
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,none,3,0.9035955667495728,0.835803210735321,0.7803658246994019
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,none,4,0.9123096466064453,0.8370304107666016,0.7438632845878601
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,simple_rotate,0,0.8882738351821899,0.8262502551078796,0.7412487864494324
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,simple_rotate,1,0.904601514339447,0.8164355158805847,0.780708909034729
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,simple_rotate,2,0.9024335741996765,0.8312051892280579,0.776701807975769
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,simple_rotate,3,0.9076811075210571,0.8429972529411316,0.7834678888320923
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,retccl,simple_rotate,4,0.9366480112075806,0.8401018381118774,0.7481085658073425
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_patchwise,0,0.8538113832473755,0.8324266672134399,0.7417205572128296
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_patchwise,1,0.8732160925865173,0.8333045840263367,0.7534435391426086
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_patchwise,2,0.8410350680351257,0.8108412027359009,0.7565251588821411
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_patchwise,3,0.8373079299926758,0.8240906000137329,0.7680119872093201
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_patchwise,4,0.8640362024307251,0.8458821177482605,0.7746042609214783
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_slidewise,0,0.8724533915519714,0.8181598782539368,0.7342090010643005
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_slidewise,1,0.8916013836860657,0.8273706436157227,0.7740223407745361
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_slidewise,2,0.8885822296142578,0.823062539100647,0.7124173045158386
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_slidewise,3,0.8773523569107056,0.8350334167480469,0.7684357166290283
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,Macenko_slidewise,4,0.8678191304206848,0.8382254838943481,0.7767511010169983
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,all,0,0.8836438059806824,0.8209617733955383,0.7369810938835144
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,all,1,0.8808183670043945,0.8260759711265564,0.7323463559150696
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,all,2,0.8355064392089844,0.830742359161377,0.7362001538276672
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,all,3,0.8430410623550415,0.8334477543830872,0.7661446332931519
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,all,4,0.8677030801773071,0.8468689918518066,0.7438048720359802
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,none,0,0.8473766446113586,0.8340528607368469,0.7667208909988403
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,none,1,0.8837407231330872,0.8358665704727173,0.7536325454711914
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,none,2,0.8433449864387512,0.8287035226821899,0.7489950060844421
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,none,3,0.8488627672195435,0.8253396153450012,0.7593784332275391
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,none,4,0.8679414987564087,0.8476570248603821,0.7726770639419556
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,simple_rotate,0,0.8500179648399353,0.8285589218139648,0.7399194836616516
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,simple_rotate,1,0.8821610808372498,0.833649754524231,0.7631416320800781
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,simple_rotate,2,0.8416348695755005,0.8321653604507446,0.7445213198661804
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,simple_rotate,3,0.8410008549690247,0.8248588442802429,0.7437366843223572
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swav,simple_rotate,4,0.8685194849967957,0.8476802706718445,0.7701799273490906
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_patchwise,0,0.7902084589004517,0.7729307413101196,0.7484536170959473
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_patchwise,1,0.7707695364952087,0.7623928189277649,0.7039890885353088
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_patchwise,2,0.7771514654159546,0.7675478458404541,0.7383148074150085
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_patchwise,3,0.8020042777061462,0.7813927531242371,0.741946816444397
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_patchwise,4,0.8272275924682617,0.7796183228492737,0.7347820401191711
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_slidewise,0,0.8546106219291687,0.7910027503967285,0.7262606024742126
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_slidewise,1,0.8297266364097595,0.7941842079162598,0.7531015276908875
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_slidewise,2,0.8087300658226013,0.7978673577308655,0.7611988186836243
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_slidewise,3,0.7974185943603516,0.801984429359436,0.723859429359436
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,Macenko_slidewise,4,0.8259417414665222,0.7894114851951599,0.7579100728034973
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,all,0,0.835335910320282,0.790701687335968,0.7627820372581482
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,all,1,0.8737123608589172,0.8067615628242493,0.7758648991584778
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,all,2,0.8103683590888977,0.7920998930931091,0.7634593844413757
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,all,3,0.8272179961204529,0.7877613306045532,0.7795953154563904
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,all,4,0.8281596302986145,0.7988694310188293,0.7526702284812927
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,none,0,0.8439459204673767,0.7972043752670288,0.7664971351623535
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,none,1,0.8529031872749329,0.7962258458137512,0.7537587285041809
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,none,2,0.7789241671562195,0.7831889986991882,0.7571918368339539
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,none,3,0.8327083587646484,0.7923116683959961,0.73597252368927
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,none,4,0.8868484497070312,0.802542507648468,0.7477769255638123
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,simple_rotate,0,0.837425708770752,0.7876837849617004,0.7682930827140808
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,simple_rotate,1,0.7915820479393005,0.7741318345069885,0.7308268547058105
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,simple_rotate,2,0.8290762305259705,0.7980039119720459,0.7801427245140076
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,simple_rotate,3,0.8000096678733826,0.7777813076972961,0.7617821097373962
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,swin,simple_rotate,4,0.8402873873710632,0.7823812365531921,0.7505844235420227
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_patchwise,0,0.8638870120048523,0.8284210562705994,0.7289444804191589
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_patchwise,1,0.8353355526924133,0.8142051696777344,0.7204747796058655
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_patchwise,2,0.7931828498840332,0.8202247619628906,0.7341274619102478
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_patchwise,3,0.8188220262527466,0.8097400665283203,0.7021054625511169
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_patchwise,4,0.8993590474128723,0.8201791048049927,0.6536338925361633
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_slidewise,0,0.8099334836006165,0.8245729804039001,0.7203996777534485
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_slidewise,1,0.8319751620292664,0.8227167129516602,0.7475103735923767
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_slidewise,2,0.7956463694572449,0.8194082379341125,0.7442892789840698
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_slidewise,3,0.8405280113220215,0.8247799277305603,0.7155507206916809
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,Macenko_slidewise,4,0.8248293995857239,0.8283910751342773,0.7571036219596863
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,all,0,0.8834024667739868,0.8350201845169067,0.7744790315628052
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,all,1,0.8930951952934265,0.8289644122123718,0.7722703814506531
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,all,2,0.8304120302200317,0.8208657503128052,0.7693844437599182
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,all,3,0.8842401504516602,0.8271360397338867,0.7458244562149048
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,all,4,0.8765600323677063,0.8347002267837524,0.7680622935295105
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,none,0,0.8622977137565613,0.8154231905937195,0.7731491923332214
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,none,1,0.8543322682380676,0.8155116438865662,0.7108359336853027
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,none,2,0.8494497537612915,0.8142528533935547,0.6786748170852661
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,none,3,0.8448341488838196,0.8302990198135376,0.7755346298217773
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,none,4,0.817752480506897,0.8167562484741211,0.7702618837356567
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,simple_rotate,0,0.8785077929496765,0.8150663375854492,0.6679357886314392
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,simple_rotate,1,0.8387428522109985,0.8135358691215515,0.7696075439453125
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,simple_rotate,2,0.8774942755699158,0.8292317390441895,0.7566596269607544
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,simple_rotate,3,0.8838426470756531,0.8231430053710938,0.7664667367935181
subtype,tcga_brca_subtype,cptac_brca_subtype,AttentionMIL,vit,simple_rotate,4,0.8727554678916931,0.8258604407310486,0.7547181248664856
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_patchwise,0,0.6477543711662292,0.7307413816452026,0.7018312811851501
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_patchwise,1,0.7199543118476868,0.773407518863678,0.776469349861145
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_patchwise,2,0.692595899105072,0.756064772605896,0.7848430871963501
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_patchwise,3,0.653328537940979,0.7297853827476501,0.7099942564964294
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_patchwise,4,0.6660053730010986,0.7503288388252258,0.7629362940788269
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_slidewise,0,0.69720059633255,0.7421846985816956,0.7102935910224915
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_slidewise,1,0.6286253333091736,0.7210316061973572,0.7031539678573608
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_slidewise,2,0.7218560576438904,0.7629935145378113,0.7541079521179199
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_slidewise,3,0.652581512928009,0.744807243347168,0.7186608910560608
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,Macenko_slidewise,4,0.6597495079040527,0.7487481236457825,0.7748479843139648
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,all,0,0.6390559673309326,0.7272836565971375,0.7068357467651367
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,all,1,0.6135887503623962,0.7175087332725525,0.6907092928886414
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,all,2,0.6729140281677246,0.7506548762321472,0.7821933627128601
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,all,3,0.7000444531440735,0.7628456354141235,0.7826117873191833
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,all,4,0.6301957368850708,0.7291373610496521,0.752619206905365
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,none,0,0.70638507604599,0.7742177844047546,0.7898533344268799
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,none,1,0.7153958678245544,0.7646571397781372,0.777749240398407
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,none,2,0.7327067255973816,0.7710856795310974,0.7606278657913208
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,none,3,0.7021927237510681,0.7659119963645935,0.7503294348716736
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,none,4,0.628178596496582,0.7236690521240234,0.7093083262443542
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,simple_rotate,0,0.6902244091033936,0.7582435011863708,0.7810034155845642
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,simple_rotate,1,0.6777801513671875,0.7521325349807739,0.7526594400405884
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,simple_rotate,2,0.6971520781517029,0.7613460421562195,0.7763316631317139
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,simple_rotate,3,0.679232120513916,0.7453953623771667,0.7323123812675476
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,bt,simple_rotate,4,0.6725487112998962,0.7603016495704651,0.7711712718009949
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_patchwise,0,0.9166069030761719,0.8468043208122253,0.8066768646240234
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_patchwise,1,0.8826957941055298,0.8509772419929504,0.8022451400756836
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_patchwise,2,0.9100852012634277,0.8496866226196289,0.8042923808097839
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_patchwise,3,0.897169291973114,0.8466300964355469,0.8002649545669556
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_patchwise,4,0.904085099697113,0.8505266308784485,0.8025959134101868
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_slidewise,0,0.9171380400657654,0.8583018183708191,0.8272790908813477
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_slidewise,1,0.9170591235160828,0.8604708909988403,0.828360378742218
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_slidewise,2,0.913342297077179,0.8595301508903503,0.8254209756851196
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_slidewise,3,0.8916845321655273,0.8594993948936462,0.8244929313659668
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,Macenko_slidewise,4,0.9030874371528625,0.8607317209243774,0.8223668336868286
subtype,tcga_brca_subtype,cptac_brca_subtype,MeanAveragePooling,ctranspath,all,0,0.9170872569084167,0.8518703579902649,0.8288716673851013
